date,open,high,low,close,adjclose,volume
2017-10-16,131.25,132.12,130.94,131.47,130.69,2914200.0
2017-10-13,131.0,131.41,129.2,130.71,129.93,3478200.0
2017-10-12,128.4,130.16,128.38,129.99,129.22,3372300.0
2017-10-11,128.17,128.85,127.67,128.6,127.84,2177800.0
2017-10-10,127.52,128.29,127.27,128.19,127.43,4414300.0
2017-10-09,126.92,126.93,125.94,126.88,126.13,1979600.0
2017-10-06,126.12,126.99,125.98,126.93,126.18,2697400.0
2017-10-05,126.8,126.91,126.01,126.4,125.65,2496200.0
2017-10-04,125.69,127.09,125.6,126.74,125.99,2792300.0
2017-10-03,124.98,125.53,124.35,125.51,124.77,2166100.0
2017-10-02,124.4,124.83,123.95,124.72,123.98,2502600.0
2017-09-29,125.35,125.55,124.51,124.71,123.97,2273500.0
2017-09-28,123.91,125.28,123.62,125.23,124.49,2067800.0
2017-09-27,125.21,125.42,124.34,124.52,123.78,2140600.0
2017-09-26,124.7,125.07,124.32,124.51,123.77,2301900.0
2017-09-25,124.37,124.78,123.65,124.32,123.58,3268500.0
2017-09-22,124.58,125.42,124.35,124.43,123.69,2616700.0
2017-09-21,124.52,125.04,123.82,124.79,124.05,2615400.0
2017-09-20,124.97,125.28,124.18,124.85,124.11,3151600.0
2017-09-19,123.96,124.93,123.76,124.74,124.0,3050000.0
2017-09-18,123.62,124.43,122.85,123.83,123.1,4349000.0
2017-09-15,121.01,121.57,120.31,121.37,120.65,4610100.0
2017-09-14,119.79,120.79,119.21,120.48,119.77,2904900.0
2017-09-13,120.5,121.0,119.41,119.63,118.92,2532200.0
2017-09-12,119.19,121.39,119.06,120.94,120.22,5554000.0
2017-09-11,118.82,118.92,117.47,118.87,118.17,3527500.0
2017-09-08,117.23,118.85,117.0,117.82,117.12,2787000.0
2017-09-07,117.38,117.93,116.5,117.77,117.07,3270100.0
2017-09-06,118.75,119.19,116.98,116.98,116.29,4292600.0
2017-09-05,118.14,119.13,117.82,118.3,117.6,3826800.0
2017-09-01,117.49,118.82,117.4,118.28,117.58,2992200.0
2017-08-31,117.95,118.83,117.35,117.49,116.79,3357700.0
2017-08-30,116.12,117.69,115.88,117.55,116.85,3401000.0
2017-08-29,114.38,116.6,114.3,116.01,115.32,4355700.0
2017-08-28,115.76,116.06,114.66,115.07,114.39,2011000.0
2017-08-25,115.47,116.64,115.15,115.35,114.67,3282200.0
2017-08-24,115.0,115.05,114.39,114.78,114.1,1861200.0
2017-08-23,115.0,115.38,114.75,114.75,114.07,2447600.0
