date,open,high,low,close,adjclose,volume
2017-10-06,45.39,45.52,45.28,45.49,45.12,5437900.0
2017-10-05,45.51,45.75,45.5,45.52,45.15,10215300.0
2017-10-04,45.11,45.56,44.94,45.5,45.13,14060300.0
2017-10-03,44.86,45.26,44.76,45.19,44.82,12038100.0
2017-10-02,45.05,45.27,44.75,44.8,44.44,10707800.0
2017-09-29,44.86,45.11,44.79,45.01,44.64,10082200.0
2017-09-28,44.67,45.0,44.65,44.91,44.54,8789500.0
2017-09-27,45.47,45.5,44.38,44.64,44.28,14816200.0
2017-09-26,45.69,45.87,45.56,45.57,45.2,6480100.0
2017-09-25,45.5,45.76,45.35,45.69,45.32,9215300.0
2017-09-22,45.45,45.63,45.37,45.49,45.12,8024800.0
2017-09-21,45.71,45.79,45.36,45.4,45.03,7555300.0
2017-09-20,45.76,46.15,45.55,45.78,45.41,11026600.0
2017-09-19,46.14,46.19,45.89,45.98,45.61,7297900.0
2017-09-18,46.15,46.24,45.91,46.11,45.74,8535300.0
2017-09-15,46.3,46.36,46.0,46.18,45.8,16141400.0
2017-09-14,46.4,46.47,45.94,46.11,45.74,13768800.0
2017-09-13,46.68,46.98,46.65,46.87,46.12,10218000.0
2017-09-12,46.5,46.75,46.45,46.72,45.97,8567600.0
2017-09-11,46.35,46.59,46.22,46.52,45.78,10430300.0
2017-09-08,46.19,46.37,46.02,46.3,45.56,10534900.0
2017-09-07,46.01,46.32,45.96,46.28,45.54,9418400.0
2017-09-06,45.98,46.04,45.79,45.96,45.23,9238900.0
2017-09-05,45.75,45.93,45.65,45.92,45.19,9916700.0
2017-09-01,45.64,45.8,45.54,45.78,45.05,7391200.0
2017-08-31,45.4,45.65,45.34,45.55,44.82,14264600.0
2017-08-30,45.36,45.54,45.29,45.39,44.67,7134900.0
2017-08-29,45.4,45.57,45.25,45.45,44.72,7762200.0
2017-08-28,45.63,45.69,45.38,45.42,44.7,8024000.0
2017-08-25,45.6,45.76,45.56,45.57,44.84,8807100.0
2017-08-24,45.54,45.61,45.31,45.41,44.69,7534400.0
