date,open,high,low,close,adjclose,volume
2017-10-03,118.0,118.0,117.28,117.71,117.01,2211100.0
2017-10-02,116.14,117.65,115.94,117.58,116.88,2330800.0
2017-09-29,115.32,116.13,114.49,116.08,115.39,3270400.0
2017-09-28,116.99,117.04,115.38,115.84,115.15,6029200.0
2017-09-27,114.86,117.46,114.84,117.18,116.48,5575500.0
2017-09-26,114.58,115.01,114.23,114.72,114.04,4020200.0
2017-09-25,114.92,115.0,113.71,114.29,113.61,3700100.0
2017-09-22,114.42,115.12,114.13,115.01,114.33,2833400.0
2017-09-21,114.18,114.83,113.57,114.5,113.82,2565200.0
2017-09-20,113.23,114.23,113.22,114.1,113.42,3435300.0
2017-09-19,113.0,113.65,112.76,113.65,112.97,3328400.0
2017-09-18,113.4,113.64,112.65,112.77,112.1,4039600.0
2017-09-15,113.73,113.92,112.73,113.08,112.41,6529600.0
2017-09-14,110.27,113.28,110.1,113.14,112.47,7032800.0
2017-09-13,110.15,110.47,109.81,110.28,109.62,3820900.0
2017-09-12,110.07,110.31,109.7,109.86,109.21,3966400.0
2017-09-11,110.01,110.73,109.28,109.64,108.99,5623200.0
2017-09-08,110.11,110.34,109.35,109.55,108.9,4404100.0
2017-09-07,109.61,110.07,109.1,109.98,109.33,5153100.0
2017-09-06,111.0,111.09,109.1,109.61,108.96,9189100.0
2017-09-05,115.59,115.9,111.13,111.21,110.55,14218200.0
2017-09-01,119.74,120.16,117.82,117.92,117.22,2644700.0
2017-08-31,119.63,120.19,118.81,119.72,119.01,3979000.0
2017-08-30,118.95,119.86,118.31,119.6,118.89,5214300.0
2017-08-29,115.06,118.74,114.44,118.7,117.99,5572900.0
2017-08-28,115.29,115.78,115.19,115.33,114.64,3479900.0
2017-08-25,115.78,116.09,115.02,115.07,114.38,2246100.0
2017-08-24,117.21,117.21,114.95,115.3,114.61,4331000.0
2017-08-23,115.41,118.87,114.93,117.03,116.33,6203500.0
