date,open,high,low,close,adjclose,volume
2017-10-17,98.4,98.47,97.86,98.36,97.58,5942500.0
2017-10-16,97.64,98.27,97.54,98.13,97.35,4911600.0
2017-10-13,96.8,97.68,96.8,97.38,96.6,6858000.0
2017-10-12,97.56,97.82,96.81,96.93,96.16,11018200.0
2017-10-11,99.58,99.58,98.05,98.55,97.76,7984000.0
2017-10-10,99.99,100.07,98.66,99.58,98.79,7704400.0
2017-10-09,100.81,100.98,99.45,99.57,98.78,5429600.0
2017-10-06,99.95,100.27,99.34,100.07,99.27,4360200.0
2017-10-05,100.64,100.87,100.02,100.11,99.31,4736700.0
2017-10-04,100.74,100.93,100.2,100.55,99.75,5126100.0
2017-10-03,100.05,100.85,99.91,100.79,99.99,5447700.0
2017-10-02,99.31,100.44,99.11,99.86,99.06,6923300.0
2017-09-29,97.89,98.59,97.66,98.57,97.78,8185900.0
2017-09-28,98.77,99.05,98.0,98.05,97.27,7149600.0
2017-09-27,98.97,99.53,98.02,99.24,98.45,7596600.0
2017-09-26,99.64,99.74,98.61,98.63,97.84,6220500.0
2017-09-25,98.6,99.65,98.42,99.57,98.78,7492500.0
2017-09-22,98.55,98.99,98.53,98.6,97.81,6359100.0
2017-09-21,99.19,99.39,98.75,98.89,98.1,4958000.0
2017-09-20,98.76,99.28,98.62,99.21,98.42,6459100.0
2017-09-19,98.23,98.67,98.08,98.43,97.64,6970300.0
2017-09-18,98.39,98.72,97.72,98.1,97.32,7013600.0
2017-09-15,98.05,98.93,98.0,98.52,97.73,23870300.0
2017-09-14,98.79,98.84,97.54,97.9,97.12,9710000.0
2017-09-13,98.24,98.95,98.02,98.82,98.03,7615300.0
2017-09-12,97.59,98.36,97.13,97.89,97.11,9151700.0
2017-09-11,97.9,98.02,96.96,97.09,96.32,9610300.0
2017-09-08,96.49,97.49,96.26,97.07,96.3,13147700.0
2017-09-07,101.55,101.86,96.2,97.06,96.29,26419400.0
2017-09-06,101.76,102.04,100.89,101.5,100.69,7531000.0
2017-09-05,102.0,102.55,100.9,101.6,100.79,9346100.0
2017-09-01,101.65,101.92,101.36,101.5,100.69,7827400.0
2017-08-31,103.0,103.19,101.0,101.2,100.39,9823800.0
2017-08-30,102.48,103.45,102.48,102.87,102.05,6573200.0
2017-08-29,102.0,102.99,101.82,102.57,101.75,6011700.0
2017-08-28,102.49,102.85,102.08,102.56,101.74,5630400.0
2017-08-25,101.69,102.69,101.56,102.41,101.59,6186900.0
2017-08-24,101.82,102.03,101.43,101.52,100.71,6976600.0
2017-08-23,102.48,102.98,101.48,101.5,100.69,5954400.0
