date,open,high,low,close,adjclose,volume
2017-11-29,133.78,135.03,133.06,134.53,133.81,1772300.0
2017-11-28,130.29,133.19,130.0,133.01,132.3,1821300.0
2017-11-27,129.78,130.89,129.66,130.48,129.78,1349500.0
2017-11-24,130.03,130.26,129.6,129.83,129.13,305400.0
2017-11-22,130.47,130.77,129.72,130.01,129.31,779700.0
2017-11-21,130.34,131.03,130.02,130.63,129.93,1128600.0
2017-11-20,129.94,130.22,128.79,129.77,129.07,1565600.0
2017-11-17,130.67,130.79,129.72,129.92,129.22,2372100.0
2017-11-16,133.38,133.56,130.66,130.81,130.11,2375800.0
2017-11-15,133.12,134.2,132.75,133.71,132.99,1837900.0
2017-11-14,132.85,133.98,131.69,133.86,133.14,1812200.0
2017-11-13,135.16,135.44,133.2,133.32,132.6,2742700.0
2017-11-10,134.01,135.66,133.35,135.54,134.81,2107100.0
2017-11-09,133.12,135.08,132.44,134.53,133.81,1353100.0
2017-11-08,133.88,134.55,133.44,133.52,132.8,1565000.0
2017-11-07,133.98,134.74,133.41,133.72,133.0,1495200.0
2017-11-06,133.55,133.78,132.82,133.44,132.72,734600.0
2017-11-03,134.45,134.73,132.87,133.32,132.6,1088800.0
2017-11-02,133.93,135.71,132.96,134.69,133.97,2167900.0
2017-11-01,133.98,134.03,132.63,133.47,132.75,1749600.0
2017-10-31,132.48,132.95,132.22,132.45,131.74,1499900.0
2017-10-30,131.09,132.88,130.8,132.62,131.91,1579100.0
2017-10-27,131.55,131.68,130.05,131.06,130.36,1602400.0
2017-10-26,132.72,132.89,130.75,131.94,131.23,1490800.0
2017-10-25,133.38,133.44,131.75,131.78,131.07,1628900.0
2017-10-24,134.04,134.4,132.72,133.19,132.48,1712300.0
2017-10-23,133.73,134.47,132.88,134.45,133.73,1790200.0
2017-10-20,134.0,134.11,132.53,133.32,132.6,1838800.0
2017-10-19,129.78,133.17,128.24,133.17,132.46,2970500.0
2017-10-18,128.7,130.16,128.47,130.02,129.32,1990900.0
2017-10-17,128.44,128.86,127.5,128.65,127.96,1808200.0
2017-10-16,127.33,129.62,126.9,128.82,128.13,1765900.0
2017-10-13,126.16,127.17,125.79,126.67,125.99,1086900.0
2017-10-12,126.02,126.5,125.46,125.95,125.27,1022200.0
2017-10-11,125.64,126.32,125.49,125.61,124.94,1059400.0
2017-10-10,124.88,125.95,124.77,125.94,125.26,967500.0
2017-10-09,124.8,125.49,124.35,124.95,124.28,723700.0
2017-10-06,124.58,125.36,124.24,125.07,124.4,1151900.0
2017-10-05,123.98,124.84,123.7,124.44,123.77,1135700.0
2017-10-04,123.71,124.29,123.28,123.9,123.24,836900.0
2017-10-03,123.31,123.73,122.39,123.7,123.04,1275600.0
2017-10-02,122.87,123.47,121.72,123.32,122.66,1587200.0
2017-09-29,122.62,123.2,121.9,122.52,121.86,1285800.0
2017-09-28,122.41,123.26,122.25,122.8,122.14,1097100.0
2017-09-27,123.46,123.46,122.49,122.59,121.93,1103400.0
2017-09-26,122.67,123.49,122.24,122.57,121.91,1297700.0
2017-09-25,121.96,122.97,121.55,122.67,122.01,1136500.0
2017-09-22,121.49,122.17,121.05,122.04,121.39,1291800.0
2017-09-21,122.11,122.9,121.13,121.49,120.84,1209300.0
2017-09-20,121.07,121.98,119.9,121.91,121.26,1489300.0
2017-09-19,120.64,121.42,120.46,120.58,119.93,1248300.0
2017-09-18,120.72,121.08,120.13,120.72,120.07,1068400.0
2017-09-15,120.59,121.16,119.48,120.7,120.05,3062500.0
2017-09-14,121.47,121.47,118.75,119.96,119.32,1812900.0
2017-09-13,122.23,122.48,120.79,121.51,120.86,1561300.0
2017-09-12,122.55,123.19,121.32,122.48,121.82,1811200.0
2017-09-11,123.51,126.68,122.37,122.56,121.9,3440400.0
2017-09-08,114.71,120.83,114.48,119.76,119.12,4215400.0
2017-09-07,116.59,116.95,113.76,115.18,114.56,2715700.0
2017-09-06,116.0,118.4,115.45,117.73,116.38,3561900.0
2017-09-05,119.01,119.04,115.21,115.43,114.11,3655100.0
2017-09-01,121.74,121.75,119.67,119.9,118.53,1546900.0
2017-08-31,122.05,122.16,120.16,121.18,119.79,2156600.0
2017-08-30,123.21,123.53,121.62,121.81,120.42,1349000.0
2017-08-29,122.6,123.96,122.28,123.01,121.6,1476200.0
2017-08-28,124.92,125.51,122.42,123.23,121.82,2534900.0
2017-08-25,125.99,126.69,125.56,126.47,125.02,1331600.0
2017-08-24,127.33,127.37,125.51,125.57,124.13,1045100.0
