date,open,high,low,close,adjclose,volume
2017-11-13,88.67,89.41,88.63,89.0,89.0,6873500.0
2017-11-10,87.99,88.39,87.78,88.16,88.16,7227300.0
2017-11-09,87.35,88.17,87.3,87.78,87.78,5280000.0
2017-11-08,86.99,87.6,86.8,87.58,87.58,6910000.0
2017-11-07,86.04,87.0,85.42,86.98,86.98,6875100.0
2017-11-06,86.55,86.64,86.03,86.05,86.05,5186700.0
2017-11-03,86.78,87.16,86.46,86.58,86.58,5106500.0
2017-11-02,86.78,87.04,86.23,86.51,86.51,5021200.0
2017-11-01,86.33,87.14,86.11,86.89,86.89,4884100.0
2017-10-31,86.49,86.5,85.72,86.34,86.34,7119000.0
2017-10-30,86.91,87.08,86.16,86.27,86.27,5387100.0
2017-10-27,87.53,87.53,86.45,87.04,87.04,7433800.0
2017-10-26,87.19,87.77,87.1,87.5,87.5,6233800.0
2017-10-25,86.9,87.11,86.28,86.86,86.86,9024300.0
2017-10-24,87.37,87.42,86.78,86.98,86.98,11519000.0
2017-10-23,88.63,88.86,86.87,87.3,87.3,13358200.0
2017-10-20,89.72,89.96,87.59,88.25,88.25,19997800.0
2017-10-19,91.7,91.99,91.14,91.59,91.59,8585000.0
2017-10-18,92.78,92.95,92.01,92.77,92.08,7399700.0
2017-10-17,93.04,93.09,92.4,92.8,92.11,5316100.0
2017-10-16,92.97,93.37,92.71,93.14,92.45,4159100.0
2017-10-13,92.7,93.51,92.59,93.04,92.35,6956700.0
2017-10-12,91.41,92.31,91.39,92.15,91.46,5984900.0
2017-10-11,91.09,91.73,91.07,91.46,90.78,7115400.0
2017-10-10,92.37,93.04,89.86,91.62,90.94,17125600.0
2017-10-09,92.4,92.62,91.93,92.12,91.43,5149000.0
2017-10-06,92.0,92.35,91.88,92.33,91.64,5241900.0
2017-10-05,92.49,92.65,91.94,92.03,91.35,6912800.0
2017-10-04,92.12,92.8,92.02,92.42,91.73,6140700.0
2017-10-03,91.96,92.34,91.56,92.12,91.43,5909900.0
2017-10-02,91.26,92.4,91.24,91.77,91.09,7302400.0
2017-09-29,90.97,91.43,90.7,90.98,90.3,6634500.0
2017-09-28,90.86,91.12,90.63,90.89,90.21,4999800.0
2017-09-27,92.52,92.52,90.34,90.87,90.19,9631200.0
2017-09-26,92.82,92.85,92.2,92.65,91.96,4885200.0
2017-09-25,92.43,93.09,92.33,92.72,92.03,6436200.0
2017-09-22,92.55,93.0,92.08,92.24,91.55,6837700.0
2017-09-21,94.15,94.5,92.45,92.64,91.95,9376700.0
2017-09-20,94.17,94.67,93.83,94.4,93.7,5941500.0
2017-09-19,93.34,94.45,93.34,94.17,93.47,6587200.0
2017-09-18,93.17,93.5,92.86,93.15,92.46,6177700.0
2017-09-15,93.82,93.82,92.82,93.27,92.58,12428800.0
2017-09-14,93.23,93.65,93.18,93.55,92.85,5492300.0
2017-09-13,93.5,93.77,93.45,93.55,92.85,5369300.0
2017-09-12,93.72,93.98,93.21,93.51,92.81,5804000.0
2017-09-11,93.09,94.19,92.9,93.99,93.29,10177300.0
2017-09-08,92.76,93.15,92.51,92.84,92.15,6070100.0
2017-09-07,92.74,93.36,92.33,92.97,92.28,7735400.0
2017-09-06,92.79,92.91,92.36,92.72,92.03,6747200.0
2017-09-05,92.18,92.74,92.04,92.72,92.03,6532100.0
2017-09-01,92.42,92.66,92.26,92.53,91.84,4960700.0
2017-08-31,91.89,92.39,91.84,92.27,91.58,5864400.0
2017-08-30,92.08,92.08,91.66,91.87,91.19,4709600.0
2017-08-29,92.48,92.69,92.24,92.32,91.63,3676300.0
2017-08-28,92.52,92.71,91.98,92.47,91.78,5386500.0
2017-08-25,92.65,92.86,92.41,92.51,91.82,4933000.0
2017-08-24,92.44,92.57,92.04,92.27,91.58,5173700.0
2017-08-23,92.5,92.66,92.28,92.44,91.75,3631900.0
