date,open,high,low,close,adjclose,volume
2017-09-07,79.02,79.33,78.61,79.03,78.31,9836400.0
2017-09-06,77.89,79.22,77.58,78.78,78.06,18574400.0
2017-09-05,76.64,77.36,76.61,77.18,76.47,12784800.0
2017-09-01,76.37,76.85,76.32,76.57,75.87,7361100.0
2017-08-31,76.27,76.49,76.05,76.33,75.63,15641700.0
2017-08-30,76.24,76.45,76.06,76.1,75.4,8218000.0
2017-08-29,76.21,76.49,76.08,76.45,75.75,7060400.0
2017-08-28,76.9,76.94,76.26,76.47,75.77,8229700.0
2017-08-25,76.56,77.13,76.43,76.72,76.02,6844900.0
2017-08-24,76.5,76.65,76.2,76.33,75.63,8678300.0
2017-08-23,76.7,77.01,76.47,76.61,75.91,7054300.0
